version,block,exp,id,sentence,cond,gender,structure,phonot_freq,lex_freq,figurativeness,target,distractor,noun,noun_transparency,subject_antecedent,object_antecedent,sentence_wav,pictureA_i,pictureA,pictureB_i,pictureB,CorrectPicture,SubjectBias,RespAllowedTime,StartSentence,onsetQue,onsetDet,onsetN,onsetTarget,offsetTarget,iOffset1,iOffsetN,iOnsetTarget,iOffsetTarget,sOffset1,sOnsetV1,sOnsetC2,sOnsetC3,sOnsetV2,sOffsetTarget,AonsetS,AoffsetS,AonsetO,AoffsetO,AonsetPN,AonsetAux,AonsetGerund,AonsetTarget,AoffsetTarget,end_sentence
2,4,stress,S08_C1,La economista gasta los fondos,1,NA,NA,1.466,834,NA,gasta,gastó,NA,NA,NA,NA,S08_C1.wav,gasta,S08gasta.bmp,gastó,S08gasto.bmp,S08gasta.bmp,NA,0.9960084766,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960084766,1.069337018,1.17361155,1.310850288,1.326996022,1.406379214,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.287283336
1,4,stress,S08_C2,La economista gastó los fondos,2,NA,NA,1.4128,423,NA,gastó,gasta,NA,NA,NA,NA,S08_C2.wav,gastó,S08gasto.bmp,gasta,S08gasta.bmp,S08gasto.bmp,NA,1.025329976,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.025329976,1.057651215,1.150399116,1.319734299,1.333787012,1.45745088,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.383783457
1,5,stress,S09_C1,La madre junta los sofás,1,NA,NA,1.3467,4063,NA,junta,juntó,NA,NA,NA,NA,S09_C1.wav,junta,S09junta.bmp,juntó,S09junto.bmp,S09junta.bmp,NA,0.6794289508,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6794289508,0.8285947666,0.9189982914,1.053850216,1.073437646,1.145007103,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.068222149
2,5,stress,S09_C2,La madre juntó los sofás,2,NA,NA,1.2935,231,NA,juntó,junta,NA,NA,NA,NA,S09_C2.wav,juntó,S09junto.bmp,junta,S09junta.bmp,S09junto.bmp,NA,0.5829340521,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5829340521,0.695572083,0.7568313629,0.897793577,0.9103089138,1.008455502,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.895808168
3,5,stress,S09_C1,La madre junta los sofás,1,NA,NA,1.3467,4063,NA,junta,juntó,NA,NA,NA,NA,S09_C1.wav,junta,S09junta.bmp,juntó,S09junto.bmp,S09junta.bmp,NA,0.6794289508,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6794289508,0.8285947666,0.9189982914,1.053850216,1.073437646,1.145007103,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.068222149
4,5,stress,S09_C2,La madre juntó los sofás,2,NA,NA,1.2935,231,NA,juntó,junta,NA,NA,NA,NA,S09_C2.wav,juntó,S09junto.bmp,junta,S09junta.bmp,S09junto.bmp,NA,0.5829340521,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5829340521,0.695572083,0.7568313629,0.897793577,0.9103089138,1.008455502,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.895808168
4,5,stress,S10_C1,El tío salva su vehículo,1,NA,NA,1.3862,1113,NA,salva,salvó,NA,NA,NA,NA,S10_C1.wav,salva,S10salva.bmp,salvó,S10salvo.bmp,S10salva.bmp,NA,0.7187541458,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7187541458,0.8777552642,0.9858023562,1.105513623,1.123316837,1.183479422,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.064928685
3,5,stress,S10_C2,El tío salvó su vehículo,2,NA,NA,1.333,1513,NA,salvó,salva,NA,NA,NA,NA,S10_C2.wav,salvó,S10salvo.bmp,salva,S10salva.bmp,S10salvo.bmp,NA,0.5934428351,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5934428351,0.7045187348,0.7747806992,0.8899896556,0.9225374773,0.9984823948,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.822823137
2,5,stress,S10_C1,El tío salva su vehículo,1,NA,NA,1.3862,1113,NA,salva,salvó,NA,NA,NA,NA,S10_C1.wav,salva,S10salva.bmp,salvó,S10salvo.bmp,S10salva.bmp,NA,0.7187541458,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7187541458,0.8777552642,0.9858023562,1.105513623,1.123316837,1.183479422,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.064928685
1,5,stress,S10_C2,El tío salvó su vehículo,2,NA,NA,1.333,1513,NA,salvó,salva,NA,NA,NA,NA,S10_C2.wav,salvó,S10salvo.bmp,salva,S10salva.bmp,S10salvo.bmp,NA,0.5934428351,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5934428351,0.7045187348,0.7747806992,0.8899896556,0.9225374773,0.9984823948,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.822823137
1,6,stress,S11_C1,El tenista lanza la pelota,1,NA,NA,1.3815,3005,NA,lanza,lanzó,NA,NA,NA,NA,S11_C1.wav,lanza,S11lanza.bmp,lanzó,S11lanzo.bmp,S11lanza.bmp,NA,0.766038056,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766038056,0.8412131977,0.9198053912,0.9942971225,1.091341396,1.150798099,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.870885315
2,6,stress,S11_C2,El tenista lanzó la pelota,2,NA,NA,1.3283,3684,NA,lanzó,lanza,NA,NA,NA,NA,S11_C2.wav,lanzó,S11lanzo.bmp,lanza,S11lanza.bmp,S11lanzo.bmp,NA,0.7907767059,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7907767059,0.8399105885,0.9149393553,0.9660651522,1.105499144,1.187831596,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92354421
3,6,stress,S11_C1,El tenista lanza la pelota,1,NA,NA,1.3815,3005,NA,lanza,lanzó,NA,NA,NA,NA,S11_C1.wav,lanza,S11lanza.bmp,lanzó,S11lanzo.bmp,S11lanza.bmp,NA,0.766038056,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766038056,0.8412131977,0.9198053912,0.9942971225,1.091341396,1.150798099,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.870885315
4,6,stress,S11_C2,El tenista lanzó la pelota,2,NA,NA,1.3283,3684,NA,lanzó,lanza,NA,NA,NA,NA,S11_C2.wav,lanzó,S11lanzo.bmp,lanza,S11lanza.bmp,S11lanzo.bmp,NA,0.7907767059,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7907767059,0.8399105885,0.9149393553,0.9660651522,1.105499144,1.187831596,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92354421
4,6,stress,S12_C1,El pescador pesca los salmones,1,NA,NA,1.5146,2938,NA,pesca,pescó,NA,NA,NA,NA,S12_C1.wav,pesca,S12pesca.bmp,pescó,S12pesco.bmp,S12pesca.bmp,NA,0.8324843849,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8324843849,0.9571842961,1.058401757,1.179862709,1.217920474,1.287558087,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24713027
3,6,stress,S12_C2,El pescador pescó los salmones,2,NA,NA,1.4614,98,NA,pescó,pesca,NA,NA,NA,NA,S12_C2.wav,pescó,S12pesco.bmp,pesca,S12pesca.bmp,S12pesco.bmp,NA,0.8187352967,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8187352967,0.9370576415,1.00442778,1.166908704,1.194083214,1.294289218,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.300050828
2,6,stress,S12_C1,El pescador pesca los salmones,1,NA,NA,1.5146,2938,NA,pesca,pescó,NA,NA,NA,NA,S12_C1.wav,pesca,S12pesca.bmp,pescó,S12pesco.bmp,S12pesca.bmp,NA,0.8324843849,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8324843849,0.9571842961,1.058401757,1.179862709,1.217920474,1.287558087,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24713027
1,6,stress,S12_C2,El pescador pescó los salmones,2,NA,NA,1.4614,98,NA,pescó,pesca,NA,NA,NA,NA,S12_C2.wav,pescó,S12pesco.bmp,pesca,S12pesca.bmp,S12pesco.bmp,NA,0.8187352967,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8187352967,0.9370576415,1.00442778,1.166908704,1.194083214,1.294289218,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.300050828
1,7,stress,S13_C1,El general monta su caballo,1,NA,NA,1.4869,964,NA,monta,montó,NA,NA,NA,NA,S13_C1.wav,monta,S13monta.bmp,montó,S13monto.bmp,S13monta.bmp,NA,0.8102613699,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8102613699,0.9381103629,1.055347384,1.176627061,1.185723037,1.25748018,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10182477
2,7,stress,S13_C2,El general montó su caballo,2,NA,NA,1.4337,825,NA,montó,monta,NA,NA,NA,NA,S13_C2.wav,montó,S13monto.bmp,monta,S13monta.bmp,S13monto.bmp,NA,0.8173721658,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8173721658,0.9050708242,0.9927694826,1.168166799,1.181354568,1.279603441,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.146065505
3,7,stress,S13_C1,El general monta su caballo,1,NA,NA,1.4869,964,NA,monta,montó,NA,NA,NA,NA,S13_C1.wav,monta,S13monta.bmp,montó,S13monto.bmp,S13monta.bmp,NA,0.8102613699,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8102613699,0.9381103629,1.055347384,1.176627061,1.185723037,1.25748018,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10182477
4,7,stress,S13_C2,El general montó su caballo,2,NA,NA,1.4337,825,NA,montó,monta,NA,NA,NA,NA,S13_C2.wav,montó,S13monto.bmp,monta,S13monta.bmp,S13monto.bmp,NA,0.8173721658,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8173721658,0.9050708242,0.9927694826,1.168166799,1.181354568,1.279603441,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.146065505
4,7,stress,S14_C1,La fotógrafa manda las fotos,1,NA,NA,1.4453,2513,NA,manda,mandó,NA,NA,NA,NA,S14_C1.wav,manda,S14manda.bmp,mandó,S14mando.bmp,S14manda.bmp,NA,0.8824449097,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8824449097,0.9571191283,1.07422188,1.181141784,1.21423604,1.262604568,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.132836572
3,7,stress,S14_C2,La fotógrafa mandó las fotos,2,NA,NA,1.3921,2734,NA,mandó,manda,NA,NA,NA,NA,S14_C2.wav,mandó,S14mando.bmp,manda,S14manda.bmp,S14mando.bmp,NA,0.8715515465,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8715515465,0.9310101061,1.016160636,1.129939361,1.146822655,1.241515917,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.184274088
2,7,stress,S14_C1,La fotógrafa manda las fotos,1,NA,NA,1.4453,2513,NA,manda,mandó,NA,NA,NA,NA,S14_C1.wav,manda,S14manda.bmp,mandó,S14mando.bmp,S14manda.bmp,NA,0.8824449097,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8824449097,0.9571191283,1.07422188,1.181141784,1.21423604,1.262604568,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.132836572
1,7,stress,S14_C2,La fotógrafa mandó las fotos,2,NA,NA,1.3921,2734,NA,mandó,manda,NA,NA,NA,NA,S14_C2.wav,mandó,S14mando.bmp,manda,S14manda.bmp,S14mando.bmp,NA,0.8715515465,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8715515465,0.9310101061,1.016160636,1.129939361,1.146822655,1.241515917,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.184274088
1,8,stress,S15_C1,El ladrón salta la valla,1,NA,NA,1.4623,1279,NA,salta,saltó,NA,NA,NA,NA,S15_C1.wav,salta,S15salta.bmp,saltó,S15salto.bmp,S15salta.bmp,NA,0.7933897214,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7933897214,0.9543496329,1.034475051,1.189053292,1.204652931,1.277687605,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.879148268
2,8,stress,S15_C2,El ladrón saltó la valla,2,NA,NA,1.4091,1384,NA,saltó,salta,NA,NA,NA,NA,S15_C2.wav,saltó,S15salto.bmp,salta,S15salta.bmp,S15salto.bmp,NA,0.6626643889,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6626643889,0.7804126896,0.855875689,1.01786092,1.031522325,1.128453247,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.733627994
3,8,stress,S15_C1,El ladrón salta la valla,1,NA,NA,1.4623,1279,NA,salta,saltó,NA,NA,NA,NA,S15_C1.wav,salta,S15salta.bmp,saltó,S15salto.bmp,S15salta.bmp,NA,0.7933897214,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7933897214,0.9543496329,1.034475051,1.189053292,1.204652931,1.277687605,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.879148268
4,8,stress,S15_C2,El ladrón saltó la valla,2,NA,NA,1.4091,1384,NA,saltó,salta,NA,NA,NA,NA,S15_C2.wav,saltó,S15salto.bmp,salta,S15salta.bmp,S15salto.bmp,NA,0.6626643889,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6626643889,0.7804126896,0.855875689,1.01786092,1.031522325,1.128453247,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.733627994
4,8,stress,S16_C1,La prima carga la batería,1,NA,NA,1.2955,8960,NA,carga,cargó,NA,NA,NA,NA,S16_C1.wav,carga,S16carga.bmp,cargó,S16cargo.bmp,S16carga.bmp,NA,0.6207184223,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6207184223,0.7052015836,0.8058512758,0.8913774391,0.911715978,0.9664735825,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.710687737
3,8,stress,S16_C2,La prima cargó la batería,2,NA,NA,1.2423,499,NA,cargó,carga,NA,NA,NA,NA,S16_C2.wav,cargó,S16cargo.bmp,carga,S16carga.bmp,S16cargo.bmp,NA,0.6322874191,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6322874191,0.7085180885,0.7865856416,0.8922064486,0.9147082727,1.016196092,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.762243158
2,8,stress,S16_C1,La prima carga la batería,1,NA,NA,1.2955,8960,NA,carga,cargó,NA,NA,NA,NA,S16_C1.wav,carga,S16carga.bmp,cargó,S16cargo.bmp,S16carga.bmp,NA,0.6207184223,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6207184223,0.7052015836,0.8058512758,0.8913774391,0.911715978,0.9664735825,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.710687737
1,8,stress,S16_C2,La prima cargó la batería,2,NA,NA,1.2423,499,NA,cargó,carga,NA,NA,NA,NA,S16_C2.wav,cargó,S16cargo.bmp,carga,S16carga.bmp,S16cargo.bmp,NA,0.6322874191,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6322874191,0.7085180885,0.7865856416,0.8922064486,0.9147082727,1.016196092,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.762243158
